symbol,name,nameid,rank,price_usd,percent_change_24h,percent_change_1h,percent_change_7d,price_btc,market_cap_usd,volume24,volume24a,csupply,tsupply,msupply,timestamp
LINK,ChainLink,chainlink,12,4.55,6.28,0.36,33.12,0.00045599999999999997,1.59303543738e+09,3.8268035952575654e+08,4.9109621593342e+08,3.5e+08,1000000000,1e+09,2020-02-18T18:45:51.000Z
XLM,Stellar,stellar,13,0.075153,5.75,1.05,8.18,8e-06,1.50764949697e+09,4.605072118679657e+08,5.628171997648704e+08,2.0061035508e+10,104303927518,1.04303927518e+11,2020-02-18T18:45:51.000Z
TRX,TRON,tron,14,0.022208000000000002,3.74,0.74,2.51,2e-06,1.48088601737e+09,1.4871742105516853e+09,1.662336028339122e+09,6.6682072191e+10,99000000000,NaN,2020-02-18T18:45:51.000Z
XMR,Monero,monero,15,85.47,2.41,0.74,2.82,0.008558,1.4679368932e+09,1.371981935395827e+08,1.644574007668259e+08,1.7174299e+07,17174299,NaN,2020-02-18T18:45:51.000Z
ETC,Ethereum Classic,ethereum-classic,16,9.67,0.77,0.74,-18.14,0.000968,1.09284531494e+09,2.272375892780933e+09,3.193109157622045e+09,1.12980348e+08,112980348,2.1e+08,2020-02-18T18:45:51.000Z
NEO,Neo,neo,17,15.39,5.29,0.53,17.78,0.001541,1.0858910649e+09,8.969613610348967e+08,1.027203510085398e+09,7.0538831e+07,100000000,1e+08,2020-02-18T18:45:51.000Z
DASH,Dash,dash,18,114.85,0.92,0.81,-7.92,0.011498999999999999,1.06720042761e+09,7.142769271765075e+08,9.02087523237789e+08,9.292491e+06,9292491,1.89e+07,2020-02-18T18:45:51.000Z
LEO,UNUS SED LEO,unus-sed-leo,19,0.982124,1.58,0.26,-3.81,9.8e-05,9.8163230186e+08,896880.4239693092,2.174347553925681e+06,9.99498893e+08,999498893,NaN,2020-02-18T18:45:51.000Z
ATOM,Cosmos,cosmos,20,4.34,3.48,-0.42,-7.96,0.00043499999999999995,8.2789356808e+08,2.3457660134439638e+08,3.007713355110951e+08,1.90688439e+08,237928231,NaN,2020-02-18T18:45:51.000Z
IOTA,IOTA,iota,21,0.285482,4.2,0.24,-8.58,2.8999999999999997e-05,7.9350510613e+08,1.9563583381668374e+07,2.5090158567439057e+07,2.779530283e+09,2779530283,2.779530283e+09,2020-02-18T18:45:51.000Z
HEDG,HedgeTrade,hedgetrade,22,2.74,3.44,2.07,4.56,0.00027400000000000005,7.8952892124e+08,1.288791123554282e+06,1.0985216802425496e+06,2.88393355e+08,1000000000,NaN,2020-02-18T18:45:51.000Z
MKR,Maker,maker,23,636.05,5.39,0.32,12.26,0.063683,6.3604564206e+08,7.503144211874339e+06,7.518212180368385e+06,1e+06,1000000,1e+06,2020-02-18T18:45:51.000Z
NEM,NEM,nem,24,0.063851,3.63,1.23,2.42,6e-06,5.7466112668e+08,4.482061877978414e+07,5.293084677443506e+07,8.999999999e+09,8999999999,8.999999999e+09,2020-02-18T18:45:51.000Z
CRO,Crypto.com Chain,crypto-com-chain,25,0.06118,5.22,0.45,2.29,6e-06,5.6779837441e+08,1.1359556807868315e+07,1.995619630179719e+07,9.280821918e+09,100000000000,NaN,2020-02-18T18:45:51.000Z
ZEC,Zcash,zcash,26,64.91,0.93,0.5,-5.21,0.006499,5.6723405503e+08,6.777137748718935e+08,9.564387452249135e+08,8.738531e+06,8738531,2.1e+07,2020-02-18T18:45:51.000Z
ONT,Ontology,ontology,27,0.9183,6.7,2,-1.16,9.2e-05,4.8989769352e+08,1.6008469384804955e+08,2.0930577193697935e+08,5.3348317e+08,1000000000,NaN,2020-02-18T18:45:51.000Z
USDC,USD Coin,usd-coin,28,0.9987540000000001,-0.09,0.05,-0.14,0.0001,4.3449028266e+08,2.1005929267313924e+08,2.10837626618419e+08,4.35032301e+08,435032301,NaN,2020-02-18T18:45:51.000Z
VET,VeChain,vechain,29,0.007094,5.4,-0.05,9.95,7.1e-07,3.933732382e+08,1.377395592692024e+08,1.424475010343676e+08,5.54547348e+10,86712634466,NaN,2020-02-18T18:45:51.000Z
BAT,Basic Attention Token,basic-attention-token,30,0.285814,9.81,3.11,-1.29,2.8999999999999997e-05,3.6561995688e+08,6.0927137224389486e+07,6.670087295900188e+07,1.279225522e+09,1500000000,NaN,2020-02-18T18:45:51.000Z
DOGE,Dogecoin,dogecoin,31,0.002797,5.04,1.08,-3.79,2.8e-07,3.4406230091e+08,1.1767877073930797e+08,1.2522460376340847e+08,1.23000276384e+11,123000276384,NaN,2020-02-18T18:45:51.000Z
QTUM,Qtum,qtum,32,2.59,5.09,0.66,1.63,0.00026000000000000003,2.4893349174e+08,5.117108311806889e+08,6.391080368574756e+08,9.5969372e+07,100909224,1.00909224e+08,2020-02-18T18:45:51.000Z
HT,Huobi Token,huobi-token,33,4.89,4.59,0.45,9.96,0.00049,2.4474649432e+08,2.954851946053641e+08,4.4167630588422936e+08,5.00002e+07,500000000,NaN,2020-02-18T18:45:51.000Z
DCR,Decred,decred,34,20.8,4.83,0.08,0.71,0.0020829999999999998,2.2920243523e+08,1.1126540834598698e+08,1.2073606264896262e+08,1.1019705e+07,11019705,2.1e+07,2020-02-18T18:45:51.000Z
MIN,MINDOL,mindol,35,1.4,20.69,0.78,-23.52,0.00014,2.1777487212e+08,4.439679138320107e+06,4.0060799292752114e+06,1.55379617e+08,240000000,NaN,2020-02-18T18:45:51.000Z
LSK,Lisk,lisk,36,1.77,0.87,0.15,-8.96,0.000177,2.1139291894e+08,5.880099284305405e+06,8.289855964625406e+06,1.19613215e+08,125643660,1.599184e+08,2020-02-18T18:45:51.000Z
TUSD,TrueUSD,trueusd,37,1,-0.04,0.07,0.2,0.0001,1.9571783239e+08,1.2571951340396957e+09,1.297817676094672e+09,1.95483256e+08,195483256,NaN,2020-02-18T18:45:51.000Z
PAX,Paxos Standard Token,paxos-standard-token,38,0.998393,-0.06,-0.01,-0.18,0.0001,1.9405463281e+08,3.92731383044589e+08,4.1109721084566474e+08,1.94366961e+08,194366961,NaN,2020-02-18T18:45:51.000Z
BTG,Bitcoin Gold,bitcoingold,39,11.01,1.47,-1.94,-15.76,0.001102,1.898305028e+08,2.856181928665029e+07,3.0619984485831864e+07,1.7248611e+07,17348611,2.1e+07,2020-02-18T18:45:51.000Z
INB,Insight Chain,insight-chain,40,0.5165390000000001,2.18,0.55,-1.92,5.2000000000000004e-05,1.8073837035e+08,5.159442979092935e+06,5.9438130810670955e+06,3.49902689e+08,10000000000,NaN,2020-02-18T18:45:51.000Z
ZRX,0x,0x,41,0.298136,5.79,0.05,7.55,2.9999999999999997e-05,1.7902319803e+08,3.1378989215304304e+07,4.111056381606368e+07,6.00475853e+08,1000000000,1e+09,2020-02-18T18:45:51.000Z
ICX,ICON,icon,42,0.35156,6.86,-0.87,-12.2,3.5e-05,1.7242375345e+08,3.800136286727759e+07,4.0036329709881924e+07,4.90453303e+08,800460000,NaN,2020-02-18T18:45:51.000Z
MONA,MonaCoin,monacoin,43,2.54,10.69,-1.64,31.6,0.00025499999999999996,1.6723171117e+08,3.695464546289612e+07,1.0317513446463339e+07,6.5729675e+07,65729675,NaN,2020-02-18T18:45:51.000Z
OMG,OmiseGO,omisego,44,1.19,3.85,0.54,7.27,0.00011899999999999999,1.6621934136e+08,1.120756342830293e+08,1.2705069654946762e+08,1.40245398e+08,140245398,1.40245398e+08,2020-02-18T18:45:51.000Z
BCD,Bitcoin Diamond,bitcoin-diamond,45,0.835606,2.36,0.66,-12.99,8.4e-05,1.5583460661e+08,1.0624783051890416e+07,1.2072569526237248e+07,1.86492898e+08,186492898,2.1e+08,2020-02-18T18:45:51.000Z
REP,Augur,augur,46,14.1,1.79,0.23,-10.45,0.0014119999999999998,1.5508078444e+08,1.380290899389618e+07,1.3017061744705046e+07,1.1e+07,11000000,1.1e+07,2020-02-18T18:45:51.000Z
RVN,Ravencoin,ravencoin,47,0.03398,4.3,0.8,3.3,3e-06,1.4531544563e+08,2.5141665880573697e+07,3.2347711529662956e+07,4.27648e+09,4276480000,2.1e+10,2020-02-18T18:45:51.000Z
WAVES,Waves,waves,48,1.43,8.75,0.06,6.83,0.000143,1.4329376677e+08,9.012602935733491e+07,7.834517800628348e+07,1e+08,100000000,1e+08,2020-02-18T18:45:51.000Z
OKB,OKB,okb,49,6.68,3.82,-0.02,23.03,0.000669,1.3366763602e+08,2.751830461352229e+08,4.022489759541707e+08,2e+07,300000000,NaN,2020-02-18T18:45:51.000Z
NANO,Nano,nano,50,0.998791,3.93,0.23,2.6,0.0001,1.3308719029e+08,4.626412084397553e+06,6.165691499398816e+06,1.33248297e+08,133248297,1.33248297e+08,2020-02-18T18:45:51.000Z
SC,Siacoin,siacoin,51,0.0031100000000000004,12.14,1.58,47.54,3.11e-07,1.300458863e+08,8.253615150609988e+06,7.3160176974325245e+06,4.1817047634e+10,41817047634,NaN,2020-02-18T18:45:51.000Z
SNX,Synthetix Network Token,synthetix-network-token,52,1.01,7.44,1.56,3.33,0.000101,1.2674080986e+08,1.0823106591850608e+06,1.4590084949807457e+06,1.2595883e+08,125958830,NaN,2020-02-18T18:45:51.000Z
BTT,BitTorrent,bittorrent,53,0.000538,3.98,0.74,21.99,5.39e-08,1.1421507897e+08,1.1259521279791629e+07,1.7163709667508114e+07,2.121165e+11,990000000000,NaN,2020-02-18T18:45:51.000Z
KCS,KuCoin Shares,kucoin-shares,54,1.28,3.22,0.42,1.61,0.000128,1.1319397621e+08,8.405112678988833e+06,7.795676594857417e+06,8.8745681e+07,180730576,NaN,2020-02-18T18:45:51.000Z
NEXO,Nexo,nexo,55,0.201396,2.85,-0.15,8.76,2e-05,1.1278174348e+08,1.9131702915097483e+07,1.829690016264735e+07,5.60000011e+08,1000000000,NaN,2020-02-18T18:45:51.000Z
ABBC,ABBC Coin,abbc-coin,56,0.10835999999999998,14.04,0.02,5.84,1.1e-05,1.0879116897e+08,2.9068414414425343e+07,2.5437776257402763e+07,1.003981087e+09,1003981087,NaN,2020-02-18T18:45:51.000Z
HOT,Holo,holo,57,0.000798,6.01,0.35,7.37,7.990000000000001e-08,1.0630541963e+08,8.258605251352611e+06,5.276972597658316e+06,1.33214575156e+11,177619433541,NaN,2020-02-18T18:45:51.000Z
ENJ,Enjin Coin,enjin-coin,58,0.13683399999999998,16.64,-1.21,1.44,1.4000000000000001e-05,1.0622107995e+08,3.449383534591086e+07,5.940168916430802e+06,7.76278713e+08,1000000000,NaN,2020-02-18T18:45:51.000Z
BOTX,botXcoin,botxcoin,59,0.059320000000000005,9.21,0.16,29.52,6e-06,1.0306646097e+08,997579.161733773,655808.3231248963,1.73747296e+09,5000000000,NaN,2020-02-18T18:45:51.000Z
BTM,Bytom,bytom,60,0.102379,8.41,0.44,-5.34,1e-05,1.0263512213e+08,8.855214726584837e+07,1.0682714331754851e+08,1.002499275e+09,1407000000,1.407e+09,2020-02-18T18:45:51.000Z
DGD,DigixDAO,digixdao,61,50.74,12.28,1.01,24.02,0.0050799999999999994,1.0147243577e+08,2.8570109663787168e+06,2.7242010621716473e+06,2e+06,2000000,2e+06,2020-02-18T18:45:51.000Z
THETA,Theta Token,theta-token,62,0.137141,7.57,0.45,11.24,1.4000000000000001e-05,9.689054835e+07,1.0781678335139778e+07,7.764979021757998e+06,7.06502689e+08,1000000000,NaN,2020-02-18T18:45:51.000Z
DGB,Digibyte,digibyte,63,0.007567,0.72,0.79,3.82,7.58e-07,9.657751095e+07,1.230665657966191e+06,1.23887321266124e+06,1.2763432261e+10,12763432261,2.1e+10,2020-02-18T18:45:51.000Z
KMD,Komodo,komodo,64,0.8002670000000001,6.13,-0.24,-3.96,8e-05,9.254482853e+07,3.6631292748614196e+06,4.069408879609025e+06,1.15642437e+08,115642437,2e+08,2020-02-18T18:45:51.000Z
VSYS,V Systems,v-systems,65,0.051649,3.53,2.3,13.7,5e-06,9.239005535e+07,5.826294850836221e+06,7.403140968162619e+06,1.788818695e+09,5217805440,NaN,2020-02-18T18:45:51.000Z
BTS,BitShares,bitshares,66,0.033087,2.52,0.31,-2.7,3e-06,9.068933872e+07,1.5933981357399553e+07,2.4613975135406308e+07,2.74091e+09,2740910000,3.600570502e+09,2020-02-18T18:45:51.000Z
ZEN,Horizen,zencash,67,12.58,3.09,0.21,7.71,0.00126,9.039572777e+07,1.4693864952692771e+06,1.5361325640506917e+06,7.185725e+06,7185725,2.1e+07,2020-02-18T18:45:51.000Z
MCO,Crypto.com,monaco,68,5.7,5.32,0.68,-2.99,0.000571,9.00591176e+07,2.2945021361755747e+07,2.5866123320419725e+07,1.5793831e+07,31587682,3.1587682363206103e+07,2020-02-18T18:45:51.000Z
HC,HyperCash,hypercash,69,2.05,7.31,0.43,-5.06,0.000205,8.908646386e+07,2.61091918774241e+06,4.735095390057073e+06,4.3529781e+07,43529781,8.4e+07,2020-02-18T18:45:51.000Z
ALGO,Algorand,algorand,70,0.33687399999999995,6.73,2.59,-3.59,3.4e-05,8.733684163e+07,5.900720118342611e+07,7.74931192533479e+07,2.59256762e+08,2588969743,NaN,2020-02-18T18:45:51.000Z
STEEM,STEEM,steem,71,0.238127,12.83,0.24,16.08,2.4e-05,8.152422492e+07,2.2590535241787145e+06,2.067342758371148e+06,3.42356149e+08,342356149,NaN,2020-02-18T18:45:51.000Z
IOST,IOStoken,iostoken,72,0.006701,4.04,0.74,-7.38,6.709999999999999e-07,8.050566344e+07,4.110569303668282e+07,6.217441390014721e+07,1.2013965609e+10,21000000000,2.1e+10,2020-02-18T18:45:51.000Z
DAI,Dai,dai,73,1,0.31,0.11,-0.02,0.0001,7.835014914e+07,1.808060288134432e+07,2.1748080730929133e+07,7.8262606e+07,78262606,NaN,2020-02-18T18:45:51.000Z
XVG,Verge,verge,74,0.004921,4.94,-0.02,0,4.93e-07,7.824785281e+07,2.2534594480680884e+06,2.7887681075478243e+06,1.5900663549e+10,15900663549,1.6555e+10,2020-02-18T18:45:51.000Z
KNC,Kyber Network,kyber-network,75,0.461111,14.59,-0.05,34.44,4.6e-05,7.740426494e+07,2.2710449640463725e+07,1.5205753954887522e+07,1.67864614e+08,215625349,2.26e+08,2020-02-18T18:45:51.000Z
SNT,Status Network Token,status,76,0.020325,12.78,0.22,24.24,2e-06,7.053915225e+07,3.072057373536296e+07,2.953736091552467e+07,3.470483788e+09,6804870174,NaN,2020-02-18T18:45:51.000Z
GNT,Golem,golem-network-tokens,77,0.072406,7.09,-0.01,37.36,7.000000000000001e-06,6.983179584e+07,5.662453009047997e+06,5.294810446855286e+06,9.6445e+08,1000000000,NaN,2020-02-18T18:45:51.000Z
MANA,Decentraland,decentraland,78,0.06603200000000001,22.07,4.38,8.05,7.000000000000001e-06,6.934277922e+07,3.9136675698956884e+07,3.04568672052543e+07,1.050141509e+09,2644403343,NaN,2020-02-18T18:45:51.000Z
DX,DxChain Token,dxchain-token,79,0.00149,13.81,-0.35,29.53,1.49e-07,6.889481945e+07,2.1746177505830573e+06,2.1423538949465933e+06,4.625e+10,100000000000,NaN,2020-02-18T18:45:51.000Z
ZIL,Zilliqa,zilliqa,80,0.007842,9.75,1.51,6.1,7.85e-07,6.812324161e+07,1.4035382332079876e+07,1.6851960171213984e+07,8.687360058e+09,12600000000,NaN,2020-02-18T18:45:51.000Z
ELF,aelf,aelf,81,0.133428,9.08,-0.62,41.34,1.3000000000000001e-05,6.668475853e+07,7.451525241266e+07,9.968179865037403e+07,4.9978e+08,499780000,1e+09,2020-02-18T18:45:51.000Z
ARDR,Ardor,ardor,82,0.066484,9.18,0.37,12.65,7.000000000000001e-06,6.641788392e+07,691413.8688011836,711092.0593272174,9.98999495e+08,998999495,9.98999495e+08,2020-02-18T18:45:51.000Z
SEELE,Seele,seele,83,0.091517,0.58,1.95,-6.96,9e-06,6.340099751e+07,3.022608266546864e+07,3.005652762289675e+07,6.92776387e+08,1000000000,NaN,2020-02-18T18:45:51.000Z
AE,Aeternity,aeternity,84,0.21446500000000002,4.98,0.05,-4.29,2.1e-05,6.012176684e+07,2.1494913776334245e+07,2.1007605005861875e+07,2.80333087e+08,280333087,NaN,2020-02-18T18:45:51.000Z
ZB,ZB,zb,85,0.339669,5.53,0.8,-3.38,3.4e-05,5.543351462e+07,3.0698166183929887e+07,3.3982636470307164e+07,1.6319881e+08,2100000000,NaN,2020-02-18T18:45:51.000Z
RLC,iExec RLC,rlc,86,0.686333,9.15,0.15,-2.97,6.9e-05,5.495525731e+07,865572.9611060381,515714.9957137917,8.0070793e+07,86999785,8.7e+07,2020-02-18T18:45:51.000Z
NPXS,Pundi X,pundi-x,87,0.000231,4.88,0.31,33.69,2.3100000000000002e-08,5.425801351e+07,2.825243034787877e+06,3.2666419013280137e+06,2.35171468515e+11,280255193861,NaN,2020-02-18T18:45:51.000Z
XZC,ZCoin,zcoin,88,6.78,4.02,0.5,-12.46,0.000679,5.24264574e+07,9.152700407687038e+06,1.1416517787156336e+07,7.72854e+06,7728540,2.14e+07,2020-02-18T18:45:51.000Z
QNT,Quant,quant,89,4.29,7.98,4.21,-5.34,0.000429,5.177396662e+07,2.957620708699498e+06,2.3152059883246804e+06,1.2072738e+07,45467000,NaN,2020-02-18T18:45:51.000Z
BXK,Bitbook Gambling,bitbook-gambling,90,0.134236,11.75,-0.96,-4.32,1.3000000000000001e-05,4.945073912e+07,551718.5851976463,517870.8850212477,3.68387491e+08,741456054,NaN,2020-02-18T18:45:51.000Z
CHZ,Chiliz,chiliz,91,0.013969999999999998,-0.21,0.69,35.95,1e-06,4.668633905e+07,4.105267253545489e+06,1.237041403002208e+07,3.341995514e+09,8888888888,NaN,2020-02-18T18:45:51.000Z
MATIC,Matic Network,matic-network,92,0.021138999999999998,8.74,0.99,0,2e-06,4.598164997e+07,2.0780106222700097e+07,2.1185501163727593e+07,2.175190262e+09,10000000000,NaN,2020-02-18T18:45:51.000Z
STRAT,Stratis,stratis,93,0.438536,3.66,-1.43,-5.12,4.4e-05,4.370499728e+07,1.0759745400547378e+06,1.111172632384641e+06,9.9661139e+07,99661139,NaN,2020-02-18T18:45:51.000Z
MX,MX Token,mx-token,94,0.161,2.46,1,-4.42,1.6e-05,4.347e+07,1.4104255117071897e+07,2.106002774790175e+07,2.7e+08,977698919,NaN,2020-02-18T18:45:51.000Z
RIF,RIF Token,rif-token,95,0.09024299999999999,4.94,0.14,-2.49,9e-06,4.313452287e+07,6.478013718997e+06,7.406383865265021e+06,4.77980957e+08,1000000000,NaN,2020-02-18T18:45:51.000Z
AION,Aion,aion,96,0.119901,5.71,-0.63,-2.51,1.2e-05,4.030651822e+07,7.185343784450893e+06,6.534392651777371e+06,3.3616581e+08,465934587,4.65934587e+08,2020-02-18T18:45:51.000Z
NRG,Energi,energi,97,1.55,-5.38,-4.84,-14.95,0.000155,3.939833849e+07,455013.42900969955,446365.69532464887,2.5431672e+07,25431672,NaN,2020-02-18T18:45:51.000Z
WICC,WaykiChain,waykichain,98,0.20700700000000002,7.2,1.04,3.72,2.1e-05,3.912433658e+07,3.02138179516682e+06,4.166998060375661e+06,1.89e+08,210000000,NaN,2020-02-18T18:45:51.000Z
LEND,EthLend,ethlend,99,0.034993,0.28,-0.14,7.47,4e-06,3.84984706e+07,1.1194549164358934e+06,6.234386209512187e+06,1.100180877e+09,1299999942,1.299999942e+09,2020-02-18T18:45:51.000Z
RCN,Ripio Credit Network,ripiocreditnetwork,100,0.074851,16.16,3.04,30.76,7.000000000000001e-06,3.69263252e+07,2.0538391606865844e+06,1.065529670127392e+06,4.93330791e+08,999942647,1e+09,2020-02-18T18:45:51.000Z
BTC,Bitcoin,bitcoin,1,9991.07,4,0.8,2.15,1,1.8171454387472e+11,3.6644259677158554e+10,3.97081466591752e+10,1.8187696e+07,18187696,2.1e+07,2020-02-18T18:50:52.000Z
ETH,Ethereum,ethereum,2,280.62,8.86,0.02,27.65,0.02808,3.072087221628e+10,2.4235956821335503e+10,2.431566364237806e+10,1.09475492e+08,109475492,NaN,2020-02-18T18:50:52.000Z
XRP,XRP,ripple,3,0.296136,5.26,0.23,9.64,2.9999999999999997e-05,1.270705496281e+10,3.374567529189618e+09,3.659270886295054e+09,4.2909539227e+10,99991841593,1e+11,2020-02-18T18:50:52.000Z
